race_key,v0_1_main_evaluation_eligible,final_candidate_present,final_strict_complete_member,final_prediction_feature_eligible,final_base_role,migration_status,reason_codes
20260303_22_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_22_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_22_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_24_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260303_24_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260304_11_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260304_13_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260304_15_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260304_18_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260304_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_04_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_07_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_07_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_07_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_11_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_11_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_13_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_20_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_20_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_21_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_21_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_22_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260305_22_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260306_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260306_07_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260306_12_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260306_17_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260306_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260307_02_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260307_03_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260307_11_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260307_12_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260308_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260308_12_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260308_12_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260308_17_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260308_23_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260308_23_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_01_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_02_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_23_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_24_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260309_24_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260310_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260310_08_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260310_17_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260310_17_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260310_18_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_01_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_04_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_16_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_17_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_17_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_20_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260311_24_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_01_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_02_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_02_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_06_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_07_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_11_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_18_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_21_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_24_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260312_24_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_06_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_07_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_08_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_11_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_14_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_16_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_21_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260313_22_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_04_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_13_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_14_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_16_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_18_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_22_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260314_22_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_07_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_07_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_14_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_16_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_18_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_22_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260315_22_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_01_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_01_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_01_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_05_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_06_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_07_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_10_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_10_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_10_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_11_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_13_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_13_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_16_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_16_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_21_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260316_21_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_01_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_06_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_06_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_10_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_10_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_13_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_17_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_17_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_21_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260317_21_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_01_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_10_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_13_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_13_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_14_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_20_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_23_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260318_24_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_04_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_08_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_14_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_15_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_16_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_20_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_23_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260319_23_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_01_09,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_03_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_04_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_14_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_15_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_15_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_15_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_19_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260320_24_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_02_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_05_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_14_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_17_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_17_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_19_01,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_19_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260321_23_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_05_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_06_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_08_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_16_05,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_16_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_17_03,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_17_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_18_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_19_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_20_11,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_24_02,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260322_24_08,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260323_05_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260323_12_06,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260323_13_12,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260323_16_07,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260323_18_04,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
20260323_20_10,True,True,False,True,auxiliary_pretraining_candidate,remains_non_strict_U2,
